time	rpm	volt	inp	pwm	raw
6.08	36.0	7.54	50	62.83	45.22
6.1	39.18	7.54	50	62.83	46.61
6.12	41.81	7.54	50	62.83	47.94
6.14	43.63	7.54	50	62.83	47.87
6.16	44.88	7.54	50	62.83	47.82
6.18	45.9	7.54	50	62.83	48.28
6.2	46.74	7.54	50	62.83	48.68
6.22	47.27	7.54	50	62.83	48.52
6.24	47.63	7.54	50	62.83	48.46
6.26	47.88	7.54	50	62.83	48.48
6.28	48.06	7.54	50	62.83	48.48
6.3	48.18	7.54	50	62.83	48.45
6.32	48.46	7.54	50	62.83	49.12
6.34	48.46	7.54	50	62.83	48.46
6.36	48.45	7.54	50	62.83	48.41
6.38	48.47	7.54	50	62.83	48.53
6.4	48.48	7.54	50	62.83	48.49
6.42	48.66	7.54	50	62.83	49.1
6.44	48.61	7.54	50	62.83	48.47
6.46	48.55	7.54	50	62.83	48.41
6.48	48.54	7.54	50	62.83	48.52
6.5	48.71	7.54	50	62.83	49.13
6.52	48.64	7.54	50	62.83	48.46
6.54	48.78	7.54	50	62.83	49.13
6.56	48.67	7.54	50	62.83	48.4
6.58	48.81	7.54	50	62.83	49.15
6.6	48.71	7.54	50	62.83	48.48
6.62	48.83	7.54	50	62.83	49.11
6.64	48.92	7.54	50	62.83	49.12
6.66	48.95	7.54	50	62.83	49.04
6.68	48.83	7.54	50	62.83	48.53
6.7	48.91	7.54	50	62.83	49.12
6.72	48.96	7.54	50	62.83	49.05
6.74	48.82	7.54	50	62.83	48.52
6.76	48.91	7.54	50	62.83	49.11
6.78	48.95	7.54	50	62.83	49.04
6.8	48.82	7.54	50	62.83	48.52
6.82	48.72	7.54	50	62.83	48.48
6.84	48.64	7.54	50	62.83	48.47
6.86	48.59	7.54	50	62.83	48.46
6.88	48.72	7.54	50	62.83	49.02
6.9	48.83	7.54	50	62.83	49.07
6.92	48.94	7.54	50	62.83	49.2
6.94	48.8	7.54	50	62.83	48.49
6.96	48.89	7.54	50	62.83	49.07
6.98	48.96	7.54	50	62.83	49.14
7.0	49.01	0.6	25	5.0	49.12
7.02	48.5	0.6	25	5.0	47.32
7.04	47.03	0.6	25	5.0	43.6
7.06	45.23	0.6	25	5.0	41.04
7.08	42.95	0.6	25	5.0	37.62
7.1	40.56	0.6	25	5.0	34.99
7.12	38.15	0.6	25	5.0	32.54
7.14	35.53	0.6	25	5.0	29.42
7.16	33.1	0.6	25	5.0	27.41
7.18	30.63	0.6	25	5.0	24.88
7.2	28.62	0.6	25	5.0	23.94
7.22	27.11	0.6	25	5.0	23.57
7.24	25.67	0.6	25	5.0	22.31
7.26	24.67	0.6	25	5.0	22.33
7.28	23.77	0.6	25	5.0	21.69
7.3	23.14	0.6	25	5.0	21.66
7.32	22.91	0.6	25	5.0	22.38
7.34	22.55	0.6	25	5.0	21.7
7.36	22.28	0.6	25	5.0	21.66
7.38	22.09	0.6	25	5.0	21.65
7.4	21.79	0.6	25	5.0	21.07
7.42	21.76	0.6	25	5.0	21.7
7.44	21.73	0.6	25	5.0	21.67
7.46	21.52	0.6	25	5.0	21.03
7.48	21.57	0.6	25	5.0	21.7
7.5	21.42	0.6	25	5.0	21.04
7.52	21.49	0.6	25	5.0	21.68
7.54	21.56	0.6	25	5.0	21.7
7.56	21.59	0.6	25	5.0	21.67
7.58	21.43	0.6	25	5.0	21.07
7.6	21.51	0.6	25	5.0	21.69
7.62	21.36	0.6	25	5.0	20.99
7.64	21.46	0.6	25	5.0	21.71
7.66	21.53	0.6	25	5.0	21.67
7.68	21.57	0.6	25	5.0	21.67
7.7	21.79	0.6	25	5.0	22.29
7.72	21.77	0.6	25	5.0	21.72
7.74	21.92	0.6	25	5.0	22.28
7.76	21.86	0.6	25	5.0	21.72
7.78	21.79	0.6	25	5.0	21.63
7.8	21.97	0.6	25	5.0	22.38
7.82	21.69	0.6	25	5.0	21.05
7.84	21.88	0.6	25	5.0	22.32
7.86	21.82	0.6	25	5.0	21.68
7.88	21.98	0.6	25	5.0	22.34
7.9	21.87	0.6	25	5.0	21.61
7.92	22.03	0.6	25	5.0	22.4
7.94	22.1	0.6	25	5.0	22.28
7.96	22.3	0.6	25	5.0	22.76
7.98	22.36	0.6	25	5.0	22.49
8.0	22.35	7.54	50	62.83	22.34
8.02	24.12	7.54	50	62.83	28.23
8.04	28.52	7.54	50	62.83	38.81
8.06	33.28	7.54	50	62.83	44.39
8.08	37.16	7.54	50	62.83	46.22
8.1	40.15	7.54	50	62.83	47.12
8.12	42.29	7.54	50	62.83	47.29
8.14	44.17	7.54	50	62.83	48.55
8.16	45.24	7.54	50	62.83	47.73
8.18	46.43	7.54	50	62.83	49.2
8.2	47.04	7.54	50	62.83	48.46
8.22	47.66	7.54	50	62.83	49.11
8.24	48.29	7.54	50	62.83	49.76
8.26	48.71	7.54	50	62.83	49.69
8.28	49.04	7.54	50	62.83	49.8
8.3	49.25	7.54	50	62.83	49.75
8.32	49.4	7.54	50	62.83	49.73
8.34	49.5	7.54	50	62.83	49.76
8.36	49.58	7.54	50	62.83	49.77
8.38	49.63	7.54	50	62.83	49.73
8.4	49.82	7.54	50	62.83	50.27
8.42	49.83	7.54	50	62.83	49.85
8.44	49.8	7.54	50	62.83	49.73
8.46	49.79	7.54	50	62.83	49.77
8.48	49.96	7.54	50	62.83	50.37
8.5	49.9	7.54	50	62.83	49.75
8.52	49.85	7.54	50	62.83	49.74
8.54	49.82	7.54	50	62.83	49.76
8.56	49.8	7.54	50	62.83	49.74
8.58	49.79	7.54	50	62.83	49.76
8.6	49.58	7.54	50	62.83	49.09
8.62	49.63	7.54	50	62.83	49.74
8.64	49.47	7.54	50	62.83	49.1
8.66	49.45	7.54	50	62.83	49.42
8.68	49.27	7.54	50	62.83	48.83
8.7	49.01	7.54	50	62.83	48.42
8.72	48.71	7.54	50	62.83	48.02
8.74	48.67	7.54	50	62.83	48.58
8.76	48.53	7.54	50	62.83	48.21
8.78	48.32	7.54	50	62.83	47.83
8.8	48.39	7.54	50	62.83	48.55
8.82	48.2	7.54	50	62.83	47.75
8.84	48.3	7.54	50	62.83	48.54
8.86	48.13	7.54	50	62.83	47.75
8.88	48.05	7.54	50	62.83	47.85
8.9	47.96	7.54	50	62.83	47.77
8.92	47.91	7.54	50	62.83	47.77
8.94	47.73	7.54	50	62.83	47.32
8.96	47.77	7.54	50	62.83	47.87
8.98	47.79	7.54	50	62.83	47.85
9.0	47.79	0.6	25	5.0	47.79
9.02	47.43	0.6	25	5.0	46.59
9.04	45.93	0.6	25	5.0	42.42
9.06	44.26	0.6	25	5.0	40.35
9.08	42.32	0.6	25	5.0	37.79
9.1	39.89	0.6	25	5.0	34.24
9.12	37.54	0.6	25	5.0	32.04
9.14	35.19	0.6	25	5.0	29.72
9.16	32.94	0.6	25	5.0	27.68
9.18	30.89	0.6	25	5.0	26.1
9.2	29.05	0.6	25	5.0	24.76
9.22	27.55	0.6	25	5.0	24.06
9.24	26.18	0.6	25	5.0	22.98
9.26	25.02	0.6	25	5.0	22.31
9.28	24.19	0.6	25	5.0	22.26
9.3	23.65	0.6	25	5.0	22.39
9.32	23.25	0.6	25	5.0	22.33
9.34	22.98	0.6	25	5.0	22.34
9.36	22.58	0.6	25	5.0	21.65
9.38	22.51	0.6	25	5.0	22.34
9.4	22.44	0.6	25	5.0	22.29
9.42	22.41	0.6	25	5.0	22.33
9.44	22.19	0.6	25	5.0	21.69
9.46	22.06	0.6	25	5.0	21.75
9.48	22.13	0.6	25	5.0	22.28
9.5	22.38	0.6	25	5.0	22.96
9.52	22.36	0.6	25	5.0	22.33
9.54	22.54	0.6	25	5.0	22.96
9.56	22.47	0.6	25	5.0	22.3
9.58	22.62	0.6	25	5.0	22.97
9.6	22.53	0.6	25	5.0	22.31
9.62	22.65	0.6	25	5.0	22.93
9.64	22.57	0.6	25	5.0	22.37
9.66	22.67	0.6	25	5.0	22.92
9.68	22.55	0.6	25	5.0	22.25
9.7	22.67	0.6	25	5.0	22.97
9.72	22.76	0.6	25	5.0	22.97
9.74	22.63	0.6	25	5.0	22.32
9.76	22.73	0.6	25	5.0	22.95
9.78	22.79	0.6	25	5.0	22.94
9.8	22.65	0.6	25	5.0	22.32
9.82	22.75	0.6	25	5.0	22.97
9.84	22.63	0.6	25	5.0	22.37
9.86	22.74	0.6	25	5.0	22.99
9.88	22.8	0.6	25	5.0	22.93
9.9	22.65	0.6	25	5.0	22.3
9.92	22.75	0.6	25	5.0	23.0
9.94	22.81	0.6	25	5.0	22.93
9.96	22.67	0.6	25	5.0	22.35
9.98	22.57	0.6	25	5.0	22.33
10.0	22.49	7.54	50	62.83	22.32
10.02	24.3	7.54	50	62.83	28.5
10.04	28.54	7.54	50	62.83	38.45
10.06	32.9	7.54	50	62.83	43.07
10.08	37.0	7.54	50	62.83	46.56
10.1	40.08	7.54	50	62.83	47.27
10.12	42.21	7.54	50	62.83	47.18
10.14	44.12	7.54	50	62.83	48.58
10.16	45.43	7.54	50	62.83	48.5
10.18	46.52	7.54	50	62.83	49.06
10.2	47.25	7.54	50	62.83	48.95
10.22	47.65	7.54	50	62.83	48.57
10.24	47.91	7.54	50	62.83	48.54
10.26	48.29	7.54	50	62.83	49.16
10.28	48.35	7.54	50	62.83	48.48
10.3	48.53	7.54	50	62.83	48.98
10.32	48.31	7.54	50	62.83	47.8
10.34	48.57	7.54	50	62.83	49.17
10.36	48.38	7.54	50	62.83	47.92
10.38	48.4	7.54	50	62.83	48.47
10.4	48.23	7.54	50	62.83	47.82
10.42	48.22	7.54	50	62.83	48.21
10.44	48.17	7.54	50	62.83	48.05
10.46	48.09	7.54	50	62.83	47.9
10.48	48.01	7.54	50	62.83	47.81
10.5	47.96	7.54	50	62.83	47.87
10.52	48.07	7.54	50	62.83	48.32
10.54	48.04	7.54	50	62.83	47.96
10.56	47.98	7.54	50	62.83	47.84
10.58	47.95	7.54	50	62.83	47.88
10.6	47.9	7.54	50	62.83	47.77
10.62	47.69	7.54	50	62.83	47.21
10.64	47.73	7.54	50	62.83	47.82
10.66	47.77	7.54	50	62.83	47.87
10.68	47.58	7.54	50	62.83	47.13
10.7	47.66	7.54	50	62.83	47.84
10.72	47.7	7.54	50	62.83	47.81
10.74	47.55	7.54	50	62.83	47.21
10.76	47.65	7.54	50	62.83	47.89
10.78	47.7	7.54	50	62.83	47.81
10.8	47.95	7.54	50	62.83	48.52
10.82	48.08	7.54	50	62.83	48.39
